Word,Unicode_Sequence,Frequency,Language_ID
"(112, 111, 122, 105, 111, 109)",3,8
"(49, 48, 48)",2,8
"(122, 109, 110, 105, 101, 106, 115, 122, 109, 121)",1,8
"(55, 53)",2,8
"(111, 100, 114, 122, 117, 99, 101, 110, 105, 101)",1,8
"(100, 114, 117, 103, 105, 101, 103, 111)",2,8
"(107, 97, 110, 97, 121)",1,8
"(112, 114, 122, 101, 99, 104, 111, 100, 122)",2,8
"(115, 116, 101, 114, 111, 119, 97, 110, 105, 101)",3,8
"(114, 99, 122, 110, 101)",3,8
"(100, 101, 122, 97, 107, 116, 121, 119, 117, 106)",1,8
"(110, 97, 103, 114, 122, 101, 119, 110, 105, 99, 101)",1,8
"(110, 114)",2,8
"(50,)",5,8
"(51,)",2,8
"(111, 100, 98, 105, 114)",3,8
"(112, 114, 122, 101, 106, 109, 117, 106)",4,8
"(107, 111, 110, 116, 114, 111, 108)",6,8
"(112, 114, 122, 101, 107, 97, 122, 117, 106)",1,8
"(115, 112, 114, 97, 119, 100, 122, 97, 109)",1,8
"(100,)",6,8
"(102,)",1,8
"(112, 97, 108, 105, 119, 111, 119, 101)",1,8
"(101, 120, 109, 105, 116, 101, 115)",1,8
"(99, 105, 107, 111)",2,8
"(122, 111, 115, 116, 97, 119, 105)",6,8
"(115, 112, 100, 122, 105, 109, 121)",1,8
"(114, 97, 122, 101, 109)",6,8
"(119, 105, 101, 108, 101)",9,8
"(99, 122, 97, 115, 117)",24,8
"(112, 111, 119, 105, 110, 110, 105, 109, 121)",6,8
"(103, 97, 100, 97)",2,8
"(115, 122, 99, 122, 101, 114, 97)",2,8
"(115, 122, 99, 122, 101, 114, 111, 99, 105)",1,8
"(57, 48)",6,8
"(99, 97, 107, 111, 119, 105, 116, 97)",2,8
"(115, 122, 99, 122, 101, 114, 111)",2,8
"(100, 121, 112, 108, 111, 109, 97, 116, 121, 99, 122, 110)",1,8
"(110, 97, 106, 98, 101, 122, 112, 105, 101, 99, 122, 110, 105, 101, 106, 115, 122)",1,8
"(102, 111, 114, 109)",2,8
"(107, 111, 109, 117, 110, 105, 107, 97, 99, 106, 105)",1,8
"(105, 115, 116, 111, 116, 97, 109, 105)",2,8
"(101, 109, 111, 99, 106, 111, 110, 97, 108, 110, 121, 109, 105)",1,8
"(122, 98, 108, 105, 97, 109, 121)",3,8
"(122, 111, 115, 116, 97, 111)",1,8
"(49, 50)",1,8
"(109, 105, 110, 117, 116)",8,8
"(109, 111, 100, 117, 117)",1,8
"(100, 111, 107, 117, 106, 99, 101, 103, 111)",1,8
"(53, 48, 48)",2,8
"(109, 101, 116, 114, 119)",5,8
"(107, 111, 108, 101, 106)",2,8
"(100, 111, 121, 108, 101)",10,8
"(112, 111, 119, 108, 105)",2,8
"(110, 105, 101, 122, 101)",1,8
"(117, 99, 122, 117, 99, 105, 101)",2,8
"(122, 97, 98, 105, 101, 114, 122)",1,8
"(122, 97, 112, 105, 116, 101)",1,8
"(99, 101, 108)",1,8
"(100, 111, 112, 105, 116, 121)",1,8
"(104, 101, 109, 121)",2,8
"(100, 114, 122, 119, 105)",1,8
"(100, 122, 105, 97, 97, 106)",1,8
"(110, 105, 101, 119, 97, 110, 101)",1,8
"(112, 114, 122, 101, 106)",1,8
"(107, 111, 109, 117, 110, 105, 107, 97, 99, 106, 97)",1,8
"(109, 111, 100, 117, 101, 109)",1,8
"(112, 105, 101, 114, 99, 105, 101, 110, 105, 111, 119, 121, 109)",1,8
"(97, 107, 116, 121, 119, 110, 97)",1,8
"(119, 112, 114, 111, 119, 97, 100, 122, 101, 110, 105, 101)",1,8
"(103, 111, 116, 111, 119, 105)",5,8
"(111, 98, 114, 116)",2,8
"(109, 111, 109, 101, 110, 116)",2,8
"(99, 122, 101)",10,8
"(99, 97, 115, 101)",26,8
"(117, 115, 116, 97, 119, 105, 101, 110, 105)",1,8
"(122, 114, 98, 109, 121)",1,8
"(111, 98, 114, 111, 116, 111, 119, 101, 106)",1,8
"(103,)",1,8
"(116, 114, 97, 107, 116, 117, 106, 101)",1,8
"(116, 121, 117)",8,8
"(114, 111, 109, 105, 108, 108, 121)",14,8
"(109, 105, 110, 117, 116, 107)",1,8
"(97, 118, 105, 111, 109, 97, 114, 105, 110)",1,8
"(107, 97, 98, 105, 110, 97, 99, 104)",1,8
"(112, 106, 100)",1,8
"(112, 114, 122, 121, 110, 105, 101)",2,8
"(107, 114, 105, 111, 107, 97, 98, 105, 110, 97, 99, 104)",1,8
"(119, 114, 97, 99, 97, 109)",2,8
"(115, 112, 111, 114, 111)",2,8
"(97, 109, 101, 108, 105, 111)",5,8
"(112, 111, 122, 100, 114, 119)",1,8
"(112, 111, 122, 100, 114, 111, 119, 105)",1,8
"(116, 114, 97, 106, 101, 107, 116, 111, 114, 105, 97)",1,8
"(119, 121, 108, 105, 99, 122, 121, 108, 105, 109, 121)",1,8
"(122, 117, 121, 106, 101, 109, 121)",1,8
"(97, 118, 105, 111, 109, 97, 114, 105, 110, 117)",1,8
"(122, 97, 106, 109, 105, 101)",2,8
"(109, 111, 106)",2,8
"(114, 111, 100, 122, 105, 110)",2,8
"(99, 122, 101, 107, 97)",2,8
"(115, 116, 97, 114, 115, 105)",1,8
"(109, 100, 114, 122, 101, 106, 115, 105)",1,8
"(115, 122, 99, 122, 108, 105, 119, 105)",1,8
"(119, 99, 104, 111, 100)",5,8
"(97, 103, 111, 100, 110, 105, 101)",5,8
"(100, 111, 98, 114, 101, 106)",4,8
"(110, 111, 99, 121)",4,8
"(115, 116, 97, 114, 111)",2,8
"(117,)",2,8
"(107, 114, 101, 115, 117)",2,8
"(112, 111, 110, 105, 101)",2,8
"(98, 114, 101, 100, 122, 105)",2,8
"(98, 117, 110, 116, 117, 106)",6,8
"(119, 105, 97, 116, 111)",4,8
"(109, 114, 111, 99, 122, 121)",3,8
"(99, 104, 111)",1,8
"(109, 100, 114, 99, 121)",1,8
"(99, 105, 101, 109, 110, 111, 99, 105)",6,8
"(117, 112, 97, 116, 114, 117, 106)",1,8
"(98, 121, 115, 107, 97, 119, 105, 99)",1,8
"(114, 111, 122, 112, 114, 111, 115, 122)",1,8
"(115, 111, 119, 101, 109)",1,8
"(99, 122, 117, 106, 101, 115, 122)",2,8
"(116, 97, 98, 108, 101, 116, 107, 105)",1,8
"(116, 97, 99, 121)",1,8
"(115, 97, 109, 111, 116, 110, 105)",1,8
"(109, 97, 110, 110)",18,8
"(103, 111, 114, 122, 101, 106)",1,8
"(105, 100, 101, 97, 108, 110, 97)",1,8
"(112, 108, 97, 110, 101, 116, 97)",9,8
"(115, 122, 117, 107, 97, 110, 105, 101)",1,8
"(109, 105, 101, 115, 122, 107, 97, 110, 105, 97)",1,8
"(114, 97, 115, 97)",1,8
"(108, 117, 100, 122, 107, 97)",1,8
"(100, 114, 121, 102, 111, 119, 97)",1,8
"(112, 111, 115, 122, 117, 107, 117, 106, 99)",1,8
"(115, 107, 97, 121)",1,8
"(122, 97, 99, 122, 101, 112, 105)",1,8
"(112, 114, 98, 117, 106, 99)",3,8
"(122, 97, 112, 97)",1,8
"(111, 100, 100, 101, 99, 104)",1,8
"(115, 107, 97)",1,8
"(112, 101, 114, 115, 112, 101, 107, 116, 121, 119, 105, 101)",1,8
"(109, 105, 101, 106, 115, 99, 97)",5,8
"(112, 111, 100, 116, 114, 122, 121, 109, 97, 106)",1,8
"(108, 97, 117, 114, 121)",1,8
"(109, 105, 108, 108, 101, 114)",18,8
"(112, 105, 101, 114, 119, 115, 122, 97)",1,8
"(108, 97, 117, 114, 97)",1,8
"(122, 97, 99, 122, 97)",2,8
"(112, 114, 111, 103, 114, 97, 109)",1,8
"(98, 105, 111, 108, 111, 103, 105, 105)",1,8
"(119, 111, 108, 102)",2,8
"(101, 100, 109, 117, 110, 100, 115)",7,8
"(111, 112, 111, 119, 105, 101, 100, 122)",1,8
"(102, 105, 122, 121, 107, 105, 101, 109)",2,8
"(107, 119, 97, 110, 116, 111, 119, 121, 109)",1,8
"(114, 111, 100, 122, 105, 110, 121)",2,8
"(119, 105, 122, 105)",2,8
"(111, 106, 99, 105, 101, 99)",10,8
"(110, 97, 108, 101, 103, 97)",1,8
"(119, 105, 101, 100, 122, 105, 101, 108, 105)",1,8
"(105, 110, 110, 101, 103, 111)",1,8
"(99, 122, 111, 119, 105, 101, 107, 97)",3,8
"(122, 97, 115, 107, 111, 99, 122, 121)",2,8
"(99, 104, 111, 99, 105, 97)",3,8
"(116, 114, 111, 106, 101)",1,8
"(110, 105, 101, 115, 97, 109, 111, 119, 105, 116, 121)",1,8
"(110, 97, 106, 108, 101, 112, 115, 122, 121)",1,8
"(122, 97, 105, 110, 115, 112, 105, 114, 111, 119, 97)",1,8
"(49, 49)",1,8
"(111, 115, 98)",2,8
"(117, 100, 97, 121)",1,8
"(110, 97, 106, 115, 97, 109, 111, 116, 110, 105, 101, 106, 115, 122)",1,8
"(112, 111, 100, 114)",3,8
"(110, 97, 117, 107, 111, 119, 99, 121)",1,8
"(111, 100, 107, 114, 121, 119, 99, 121)",1,8
"(109, 105, 101, 114, 122, 121, 109, 121)",1,8
"(114, 110, 121, 109, 105)",1,8
"(114, 122, 101, 99, 122, 97, 109, 105)",1,8
"(109, 105, 101, 114, 99, 105)",4,8
"(122, 101, 109)",1,8
"(115, 100, 122, 105, 115, 122)",1,8
"(110, 97, 116, 117, 114, 97)",1,8
"(110, 105, 101, 122, 119, 121, 107, 97)",1,8
"(112, 114, 122, 101, 114, 97, 97, 106, 99, 97)",1,8
"(108, 101, 119)",1,8
"(114, 111, 122, 115, 122, 97, 114, 112, 117, 106, 101)",1,8
"(103, 97, 122, 101, 108)",1,8
"(115, 116, 114, 122, 112, 121)",1,8
"(122, 97, 98, 105, 101, 114, 97, 109, 121)",1,8
"(115, 111, 98)",2,8
"(122, 97, 111, 103, 97)",1,8
"(114, 101, 112, 114, 101, 122, 101, 110, 116, 117, 106, 101)",1,8
"(110, 97, 106, 108, 101, 112, 115, 122)",1,8
"(99, 122)",2,8
"(108, 117, 100, 122, 107, 111, 99, 105)",2,8
"(117, 109, 119, 105, 108, 105, 109, 121)",2,8
"(122, 111, 115, 116, 97, 119, 97, 106)",1,8
"(100, 111, 108, 101)",4,8
"(112, 97, 109, 105, 116, 97, 106)",2,8
"(100, 111, 115, 111, 119, 110, 105, 101)",3,8
"(109, 97, 114, 110, 117, 106, 101, 115, 122)",1,8
"(112, 111, 119, 105, 101, 116, 114, 122, 101)",4,8
"(112, 114, 122, 101, 108, 101, 109, 121)",1,8
"(114, 97, 122)",6,8
"(116, 114, 97, 106, 101, 107, 116, 111, 114, 105)",1,8
"(109, 105, 101, 115, 105, 99, 121)",2,8
"(109, 97, 114, 115, 97)",2,8
"(110, 97, 98, 105, 101, 114, 97, 109, 121)",1,8
"(99, 122, 116, 101, 114, 110, 97, 99, 105, 101)",1,8
"(122, 109, 105, 101, 110, 105, 111)",1,8
"(107, 119, 101, 115, 116, 105, 105)",1,8
"(112, 111, 122, 119, 108)",6,8
"(122, 97, 112, 121, 116, 97, 109)",1,8
"(115, 122, 101, 112, 99, 122, 101, 115, 122)",1,8
"(115, 121, 115, 122)",1,8
"(98, 108, 105, 115, 107, 111)",4,8
"(117, 115, 116, 97, 119, 105, 111, 110)",1,8
"(100, 121, 115, 107, 114, 101, 99, 106)",1,8
"(112, 111, 107, 101, 114, 111, 119, 101, 106)",1,8
"(116, 119, 97, 114, 122, 121)",1,8
"(99, 119, 97, 110, 105, 97, 107, 117)",3,8
"(119, 97, 109)",3,8
"(116, 97, 116, 117)",2,8
"(122, 97, 112, 97, 100, 110, 105, 101)",1,8
"(100, 117, 103)",1,8
"(100, 114, 122, 101, 109, 107)",1,8
"(99, 104, 99, 105, 97, 101, 109)",5,8
"(110, 105, 101, 115, 97, 109, 111, 119, 105, 99, 105, 101)",1,8
"(119, 105, 100, 97)",1,8
"(97, 100, 110, 101, 103, 111)",1,8
"(112, 121, 117)",1,8
"(110, 97, 112, 114, 97, 119, 100)",9,8
"(114, 97, 100, 122, 105, 99, 105, 101)",1,8
"(100, 111, 115, 116, 97, 110, 105, 101, 99, 105, 101)",1,8
"(122, 97, 112, 101, 119, 110, 105)",1,8
"(100, 111, 115, 116, 97, 114, 99, 122, 121)",1,8
"(119, 105, 101, 100, 122, 99, 105, 101)",1,8
"(111, 110)",8,8
"(112, 114, 122, 121, 106, 101, 99, 104, 97)",1,8
"(97, 117, 116, 101, 109)",1,8
"(116, 97, 116, 121)",1,8
"(112, 114, 122, 121, 112, 114, 111, 119, 97, 100, 122, 105)",1,8
"(98, 114, 97, 116, 97)",1,8
"(112, 114, 122, 121, 115, 97)",1,8
"(112, 111, 108, 101, 99, 105, 97)",1,8
"(110, 97, 103, 114, 97, 99, 105, 101)",1,8
"(112, 114, 122, 101, 115, 97)",1,8
"(99, 111, 111, 112, 101, 114, 111, 119, 105)",1,8
"(112, 114, 111, 109, 105, 101, 110, 105, 101, 106, 99)",1,8
"(105, 115, 107, 105, 101, 114, 107)",1,8
"(112, 111, 119, 105, 110, 105, 101, 110, 101, 109)",1,8
"(112, 111, 100, 115, 121, 99, 105)",1,8
"(112, 111, 109, 105, 101)",1,8
"(103, 117, 112, 99, 119)",1,8
"(115, 119, 111, 105, 99, 104)",2,8
"(110, 97, 117, 99, 122, 121, 99, 105, 101, 108, 105)",1,8
"(112, 111, 119, 105, 110, 110, 97)",1,8
"(112, 114, 122, 121, 106)",1,8
"(103, 117, 112, 99, 97)",1,8
"(122, 109, 105, 101, 114, 122, 97, 106)",1,8
"(111, 100, 101, 122, 119, 105, 101)",1,8
"(112, 111, 110, 111, 119, 110, 105, 101)",1,8
"(100, 111, 108, 97, 116, 121, 119, 97)",1,8
"(97, 100, 109, 105, 110, 105, 115, 116, 114, 97, 99, 106, 97)",1,8
"(112, 97, 116, 111, 108, 111, 103, 105)",1,8
"(114, 111, 108, 105, 110)",1,8
"(100, 117, 112, 121)",1,8
"(112, 111, 119, 105, 101, 100, 122, 105, 101, 108, 105)",1,8
"(114, 111, 108, 110, 105, 99, 116, 119, 111)",3,8
"(109, 103, 98, 121, 109)",3,8
"(122, 97, 99, 122)",2,8
"(119, 99, 122, 101, 110, 105, 101, 106)",3,8
"(98, 101, 122, 112, 105, 101, 99, 122, 110, 121)",1,8
"(119, 121, 98, 97, 99, 122)",2,8
"(112, 114, 111, 115, 105, 101, 109)",2,8
"(112, 114, 122, 121, 119, 105, 116, 97, 97)",1,8
"(117, 112, 97, 114, 116, 97)",1,8
"(115, 116, 97, 114, 117, 115, 122, 101, 107)",1,8
"(110, 97, 115, 116, 112, 110, 121, 109)",2,8
"(114, 111, 109)",6,8
"(100, 111, 99, 105, 101, 114, 97)",2,8
"(109, 105, 108, 105, 109, 101, 116, 114, 121)",1,8
"(97, 108, 117, 109, 105, 110, 105, 117, 109)",1,8
"(109, 105, 108, 105, 111, 110, 121)",1,8
"(109, 105, 108)",1,8
"(122, 97, 98, 105, 121)",1,8
"(115, 101, 107, 117, 110, 100)",2,8
"(110, 97, 106, 108, 101, 112, 115, 105)",1,8
"(101, 103, 108, 97, 114, 122, 101)",1,8
"(115, 111, 108, 105, 99, 105)",1,8
"(112, 121, 119, 97)",1,8
"(119, 121, 112, 97, 100, 110)",1,8
"(98, 117, 114, 116)",2,8
"(112, 114, 122, 101, 107, 97, 110, 105, 107, 111, 119, 101, 106)",1,8
"(111, 114, 98, 105, 116, 121)",4,8
"(119, 111, 107)",8,8
"(116, 117, 110, 101, 108, 97)",1,8
"(99, 122, 97, 115, 111, 112, 114, 122, 101, 115, 116, 114, 122, 101, 110, 110, 101, 103, 111)",1,8
"(107, 97, 100, 121, 109)",1,8
"(111, 98, 108, 97, 116, 117, 106, 101, 109, 121)",1,8
"(100, 111, 111, 107, 111, 97)",1,8
"(111, 116, 114, 122, 121, 109, 97, 108, 105, 98, 121, 109, 121)",1,8
"(111, 98, 114, 97, 122, 121)",1,8
"(100, 114, 117, 103, 105, 101, 106)",3,8
"(115, 116, 114, 111, 110, 121)",1,8
"(111, 98, 99, 101, 106)",2,8
"(111, 98, 114, 97, 99, 97, 110, 105, 101)",2,8
"(112, 101, 114, 121, 115, 107, 111, 112, 101, 109)",1,8
"(112, 111, 106, 99, 105, 101)",1,8
"(115, 116, 114, 111, 110, 105, 101)",3,8
"(110, 97, 119, 105, 103, 97, 99, 106)",1,8
"(122, 98, 108, 105, 121, 109, 121)",1,8
"(116, 117, 110, 101, 108, 117)",2,8
"(103, 111, 100, 122, 105, 110, 121)",3,8
"(100, 122, 105, 101, 107, 105)",1,8
"(112, 108, 117)",1,8
"(107, 117, 108, 97)",2,8
"(109, 121, 108, 97, 101)",2,8
"(100, 122, 105, 117, 114, 97)",5,8
"(119, 105, 100, 122, 105, 97, 101, 109)",3,8
"(105, 108, 117, 115, 116, 114, 97, 99, 106, 101)",1,8
"(105, 108, 117, 115, 116, 114, 97, 99, 106, 97, 99, 104)",1,8
"(100, 122, 105, 97, 97)",4,8
"(117, 100, 97)",5,8
"(122, 97, 103, 105, 110, 97)",1,8
"(99, 122, 97, 115, 111, 112, 114, 122, 101, 115, 116, 114, 122, 101)",3,8
"(115, 107, 114, 116, 121)",1,8
"(119, 121, 115, 122, 121)",1,8
"(119, 121, 109, 105, 97, 114)",2,8
"(122, 109, 105, 101, 110, 105, 108, 105)",1,8
"(116, 114, 106, 119, 121, 109, 105, 97, 114, 111, 119)",2,8
"(112, 114, 122, 101, 115, 116, 114, 122, 101)",3,8
"(100, 119, 117, 119, 121, 109, 105, 97, 114, 111, 119)",1,8
"(122, 97, 109, 105, 101, 110, 105, 97)",1,8
"(100, 119, 117, 119, 121, 109, 105, 97, 114, 111, 119, 101)",1,8
"(107, 111, 111)",2,8
"(116, 114, 106, 119, 121, 109, 105, 97, 114, 122, 101)",1,8
"(107, 117, 108)",2,8
"(107, 117, 108, 105, 115, 116)",1,8
"(107, 111, 109, 117)",1,8
"(100, 122, 105, 107, 111, 119, 97)",2,8
"(119, 114, 99, 105, 109, 121)",1,8
"(106, 101, 100, 110, 121, 109)",4,8
"(107, 97, 119, 97, 107, 117)",2,8
"(104, 97, 99, 122, 121, 107)",1,8
"(117, 100, 97, 111)",1,8
"(112, 114, 122, 121, 110, 97, 106, 109, 110, 105, 101, 106)",1,8
"(110, 105, 101, 107, 116, 114, 121, 109)",1,8
"(112, 111, 101, 103, 110, 97, 110, 105, 101)",1,8
"(117, 107, 97, 100, 101, 109)",1,8
"(103, 97, 108, 97, 107, 116, 121, 107)",1,8
"(108, 101, 99, 105, 109, 121)",7,8
"(122, 97, 100, 122, 105, 97, 97)",3,8
"(112, 114, 122, 101, 99, 104, 111, 100, 122, 105, 109, 121)",1,8
"(112, 111, 122, 97)",6,8
"(110, 97, 115, 122, 121, 109, 105)",1,8
"(119, 121, 109, 105, 97, 114, 97, 109, 105)",1,8
"(110, 111, 116, 111, 119, 97)",1,8
"(111, 98, 115, 101, 114, 119, 111, 119, 97)",1,8
"(122, 97, 103, 105, 110, 97, 106)",1,8
"(114, 98)",1,8
"(117, 99, 105, 115, 107)",1,8
"(100, 111, 110, 105)",1,8
"(122, 97, 103, 117, 98, 105, 111, 110, 101)",1,8
"(100, 111, 116, 97, 114, 121)",1,8
"(111, 112, 110, 105, 101, 110, 105, 101)",1,8
"(122, 97, 112, 97, 111)",1,8
"(110, 97, 112, 114, 119, 97, 100)",1,8
"(119, 121, 115, 121, 97, 97)",1,8
"(112, 111, 122, 121, 116, 121, 119, 110, 101)",2,8
"(115, 121, 103, 110, 97, 121)",2,8
"(117, 99, 105, 99, 104)",2,8
"(97, 119, 97, 114, 105, 97)",1,8
"(110, 97, 100, 97, 106, 110, 105, 107, 97)",3,8
"(114, 119, 110, 105, 101)",1,8
"(119, 121, 115, 121, 97)",3,8
"(115, 122, 121, 98, 107, 111)",6,8
"(98, 108, 105, 101, 106)",1,8
"(103, 97, 114, 103, 97, 110, 116, 117, 105)",6,8
"(109, 121, 108, 101, 108, 105, 109, 121)",1,8
"(110, 97, 122, 121, 119, 97, 109, 121)",3,8
"(99, 122, 97, 114, 110)",4,8
"(111, 114, 98, 105, 116, 117, 106)",1,8
"(110, 105, 101, 106)",4,8
"(104, 111, 114, 121, 122, 111, 110, 99, 105, 101)",1,8
"(112, 105, 107, 97)",1,8
"(107, 111, 115, 122, 117)",1,8
"(108, 100, 111, 119, 97, 110, 105, 101)",2,8
"(110, 105, 101, 98, 101, 122, 112, 105, 101, 99, 122, 110, 101)",1,8
"(100, 117, 97)",1,8
"(99, 122, 97, 114, 110, 97)",5,8
"(112, 111, 116, 110, 101)",1,8
"(112, 114, 122, 121, 99, 105, 103, 97, 110, 105, 101)",1,8
"(111, 98, 108, 101, 99, 105, 101)",1,8
"(110, 101, 117, 114, 111, 110, 111, 119)",1,8
"(122, 119, 111, 108, 110, 105)",3,8
"(100, 114, 97, 115, 116, 121, 99, 122, 110, 105, 101)",1,8
"(115, 112, 111, 119, 111, 108, 110, 105)",1,8
"(117, 112, 121, 119)",1,8
"(119, 122, 103, 108, 100, 101, 109)",1,8
"(107, 97, 100, 97)",3,8
"(103, 111, 100, 122, 105, 110, 97)",2,8
"(115, 112, 100, 122, 111, 110, 97)",1,8
"(119, 122, 103, 108, 100, 110, 111)",2,8
"(108, 117, 100, 122, 105, 115, 107, 97)",1,8
"(112, 108, 97, 110, 101, 116)",5,8
"(122, 97, 109, 105, 101, 115, 122, 107, 97, 106)",1,8
"(121, 106, 99, 121)",1,8
"(109, 121, 108, 101)",3,8
"(115, 119, 111, 106, 101, 106)",3,8
"(114, 111, 100, 122, 105, 110, 105, 101)",3,8
"(109, 105, 108, 105, 111, 110, 97, 99, 104)",1,8
"(117, 109, 114)",3,8
"(122, 100, 122, 105, 97, 97, 109, 121)",1,8
"(114, 97, 99, 106)",1,8
"(109, 121, 108, 101, 99)",1,8
"(99, 122, 97, 115, 105, 101)",6,8
"(122, 97, 115, 111, 98, 105, 101)",1,8
"(116, 97, 107, 105, 109)",2,8
"(116, 108, 101, 110)",2,8
"(122, 101, 106, 99, 105, 101)",1,8
"(107, 111, 115, 122, 116, 111, 119, 110, 101)",1,8
"(100, 97, 110, 101)",15,8
"(111, 98, 105, 101, 99, 117, 106, 99, 101)",2,8
"(100, 111, 115, 116, 97, 110, 105, 101)",1,8
"(109, 105, 101, 115, 105, 99, 101)",2,8
"(119, 121, 115, 97, 97)",1,8
"(111, 98, 105, 101, 99, 117, 106, 97, 99, 111)",1,8
"(119, 111, 100, 97)",3,8
"(122, 119, 105, 122, 107, 105)",1,8
"(111, 114, 103, 97, 110, 105, 99, 122, 110, 101)",2,8
"(116, 114, 97, 102, 105, 97)",2,8
"(99, 122, 115, 116, 111)",1,8
"(112, 111, 109, 121, 108, 99, 105, 101)",1,8
"(122, 97, 115, 111, 98, 97, 99, 104)",1,8
"(107, 116, 114, 121)",4,8
"(115, 116, 114, 97, 99, 105, 109, 121)",2,8
"(122, 110, 97, 106, 100, 111, 119, 97)",1,8
"(117, 110, 105, 107, 110)",1,8
"(122, 109, 105, 97, 110, 121)",3,8
"(115, 107, 114, 97, 106, 117)",1,8
"(111, 98, 111, 107)",2,8
"(114, 97, 99, 106, 97)",2,8
"(103, 97, 114, 103, 97, 110, 116, 117, 97)",4,8
"(111, 114, 98, 105, 116)",4,8
"(122, 97, 111, 115, 122, 99, 122, 100, 122, 105, 111, 98, 121)",1,8
"(112, 97, 108, 105, 119, 111)",3,8
"(115, 116, 114, 97, 99, 105, 108, 105, 98, 121, 109, 121)",1,8
"(119, 101, 109, 105, 101, 109, 121)",2,8
"(115, 122, 101, 114, 115, 122)",1,8
"(114, 119, 110, 111, 108, 101, 103, 108, 101)",1,8
"(115, 116, 114, 101, 102)",1,8
"(112, 111, 115, 97, 100, 122, 105, 109, 121)",1,8
"(114, 97, 110, 103, 101, 114, 97)",6,8
"(122, 97, 98, 105, 101, 114, 122, 101, 109, 121)",1,8
"(112, 114, 98, 107, 105)",1,8
"(119, 114, 97, 99, 97, 109, 121)",2,8
"(97, 110, 97, 108, 105, 122, 117, 106, 101, 109, 121)",1,8
"(115, 112, 114, 97, 119, 111, 122, 100, 97, 110, 105, 101)",1,8
"(119, 99, 104, 111, 100, 122, 105, 109, 121)",1,8
"(119, 121, 99, 104, 111, 100, 122, 105, 109, 121)",2,8
"(116, 114, 97, 99, 105, 109, 121)",1,8
"(112, 97, 108, 105, 119, 97)",5,8
"(111, 115, 122, 99, 122, 100, 122, 97, 109, 121)",1,8
"(109, 110, 115, 116, 119, 111)",1,8
"(103, 117, 112, 111, 116, 121)",1,8
"(112, 111, 103, 97, 100, 117, 115, 122, 107, 105)",1,8
"(105, 100, 122, 105, 101, 115, 122)",1,8
"(122, 111, 115, 116, 97, 106, 101)",1,8
"(114, 111, 122, 109, 97, 119, 105, 97, 109, 121)",1,8
"(107, 105, 108, 107, 117)",2,8
"(122, 98, 97, 100, 97, 110, 105, 101)",1,8
"(111, 98, 115, 101, 114, 119, 97, 99, 106, 101)",1,8
"(99, 122, 97, 115, 116, 111, 112, 114, 122, 101, 115, 116, 114, 122, 101, 110, 110, 101, 103, 111)",1,8
"(110, 105, 101, 122, 119, 121, 107, 108, 101)",1,8
"(99, 101, 110, 110, 101)",1,8
"(119, 121, 122, 110, 97, 99, 122)",2,8
"(111, 115, 122, 99, 122, 100, 122, 97, 106)",1,8
"(122, 109, 105, 110, 105, 109, 97, 108, 105, 122, 117, 106)",1,8
"(99, 105, 103)",2,8
"(117, 112, 101, 119, 110, 105, 106)",1,8
"(122, 97, 99, 104, 111, 119, 97, 109, 121)",1,8
"(100, 121, 115, 116, 97, 110, 115)",1,8
"(103, 111, 116, 119)",2,8
"(103, 97, 100, 97, 115, 122)",1,8
"(111, 98, 117)",1,8
"(111, 100, 99, 122, 101, 110, 105, 101)",2,8
"(111, 100, 98, 105, 101, 114, 97, 115, 122)",1,8
"(115, 105, 121)",1,8
"(110, 105, 101, 119, 105, 97, 114, 121, 103, 111, 100, 110, 101)",1,8
"(115, 101, 114, 99, 101)",1,8
"(103, 100, 121, 98, 121, 109, 121)",1,8
"(122, 97, 106, 114, 122, 101)",2,8
"(119, 110, 116, 114, 122, 97)",1,8
"(122, 97, 112, 97, 100, 110, 105, 116, 101, 106)",1,8
"(103, 119, 105, 97, 122, 100, 121)",1,8
"(111, 115, 111, 98, 108, 105, 119, 111)",3,8
"(114, 111, 122, 103, 114, 121, 108, 105)",1,8
"(119, 121, 99, 105, 103, 110)",1,8
"(111, 112, 117, 115, 122, 99, 122, 97)",1,8
"(104, 111, 114, 121, 122, 111, 110, 116, 117)",3,8
"(122, 100, 97, 114, 122, 101)",5,8
"(119, 105, 100, 122, 101, 110, 105, 97)",2,8
"(114, 97, 110, 103, 101, 114)",2,8
"(119, 101, 106, 99, 105, 101)",1,8
"(97, 116, 109, 111, 115, 102, 101, 114)",1,8
"(117, 121)",1,8
"(119, 121, 107, 111, 114, 122, 121, 115, 116, 97, 109)",1,8
"(97, 101, 114, 111, 100, 121, 110, 97, 109, 105, 107)",1,8
"(122, 97, 111, 115, 122, 99, 122, 100, 122, 105)",1,8
"(104, 97, 109, 117, 108, 101, 99)",1,8
"(112, 111, 119, 105, 101, 116, 114, 122, 110, 121)",1,8
"(100, 111, 115, 116, 97)",3,8
"(116, 114, 122, 121, 109, 97, 106, 99, 105, 101)",1,8
"(112, 114, 122, 121, 103, 111, 116, 117, 106, 99, 105, 101)",2,8
"(112, 111, 108, 117, 122, 111, 119, 97)",1,8
"(114, 99, 101)",1,8
"(100, 97, 108, 101, 107, 97)",1,8
"(114, 111, 122, 98, 105, 101, 109)",1,8
"(109, 97, 115, 122, 121, 110, 97)",4,8
